ENSG00000000419:ENSG00000259456 DPM1:ADNP-AS1
ENSG00000236382:ENSG00000175894 KRTAP10-13P:TSPEAR
ENSG00000236383:ENSG00000184988 LINC00854:TMEM106A
ENSG00000236383:ENSG00000273709 LINC00854:U2
ENSG00000236383:ENSG00000274062 LINC00854:U2
ENSG00000236383:ENSG00000274432 LINC00854:U2
ENSG00000236383:ENSG00000274452 LINC00854:U2
ENSG00000236383:ENSG00000274585 LINC00854:RNU2-1
ENSG00000236383:ENSG00000274862 LINC00854:U2
ENSG00000236383:ENSG00000275219 LINC00854:U2
ENSG00000236383:ENSG00000275616 LINC00854:U2
ENSG00000236383:ENSG00000276596 LINC00854:U2
ENSG00000236383:ENSG00000277903 LINC00854:U2
ENSG00000236383:ENSG00000278048 LINC00854:U2
ENSG00000236383:ENSG00000278591 LINC00854:U2
ENSG00000236383:ENSG00000278774 LINC00854:U2
ENSG00000236385:ENSG00000200288 AC026355.2:SNORA18
ENSG00000236385:ENSG00000228221 AC026355.2:LINC00578
ENSG00000236388:ENSG00000078747 ITCH-AS1:ITCH
ENSG00000236390:ENSG00000134369 AC092800.1:NAV1
ENSG00000236391:ENSG00000144354 AC092573.2:CDCA7
ENSG00000236392:ENSG00000179676 AC100848.1:LINC00305
ENSG00000236392:ENSG00000267134 AC100848.1:LINC01924
ENSG00000236394:ENSG00000054179 AL807752.4:ENTPD2
ENSG00000236397:ENSG00000146556 DDX11L2:WASH2P
ENSG00000236404:ENSG00000147852 VLDLR-AS1:VLDLR
ENSG00000236404:ENSG00000231052 VLDLR-AS1:AL353614.1
ENSG00000236408:ENSG00000130226 AC073336.1:DPP6
ENSG00000236411:ENSG00000144668 NDUFAF4P3:ITGA9
ENSG00000236411:ENSG00000235257 NDUFAF4P3:ITGA9-AS1
ENSG00000236412:ENSG00000225058 AC092941.2:AC092941.1
ENSG00000236413:ENSG00000234161 AL662874.1:PABPC5-AS1
ENSG00000236414:ENSG00000283117 AC004415.1:AC004949.1
ENSG00000236426:ENSG00000198873 AL583824.1:GRK5
ENSG00000236427:ENSG00000237975 AL589986.2:FLG-AS1
ENSG00000236429:ENSG00000169953 GPM6BP2:HSFY2
ENSG00000236432:ENSG00000168958 AC097662.1:MFF
ENSG00000236432:ENSG00000169031 AC097662.1:COL4A3
ENSG00000236434:ENSG00000123091 AL162430.2:RNF11
ENSG00000236438:ENSG00000222792 FAM157A:RNU6-860P
ENSG00000236439:ENSG00000077157 AC099336.2:PPP1R12B
ENSG00000236440:ENSG00000168702 AC117947.1:LRP1B
ENSG00000236442:ENSG00000232554 ANKRD54P1:RSU1P2
ENSG00000236442:ENSG00000243349 ANKRD54P1:AL358394.2
ENSG00000236445:ENSG00000163497 LINC00608:FEV
ENSG00000236447:ENSG00000152348 ATG10-IT1:ATG10
ENSG00000236449:ENSG00000115935 AC010894.3:WIPF1
ENSG00000236449:ENSG00000138435 AC010894.3:CHRNA1
ENSG00000236449:ENSG00000206965 AC010894.3:RNU6-5P
ENSG00000236449:ENSG00000235655 AC010894.3:H3F3AP4
ENSG00000236449:ENSG00000237798 AC010894.3:AC010894.4
ENSG00000236451:ENSG00000239498 AC067956.1:AC019211.1
ENSG00000236452:ENSG00000226320 AC123023.1:LINC01811
ENSG00000236456:ENSG00000101440 AL035458.1:ASIP
ENSG00000236456:ENSG00000250917 AL035458.1:AL035458.2
ENSG00000236457:ENSG00000070366 AC090617.1:SMG6
ENSG00000236459:ENSG00000240747 HNRNPA1P22:KRBOX1
ENSG00000236459:ENSG00000273291 HNRNPA1P22:AC092042.3
ENSG00000236459:ENSG00000273328 HNRNPA1P22:AC099329.2
ENSG00000236460:ENSG00000154678 SNX2P2:PDE1C
ENSG00000236464:ENSG00000229770 AL022337.2:AL022337.1
ENSG00000236467:ENSG00000156113 KCNMA1-AS1:KCNMA1
ENSG00000236468:ENSG00000231718 AC099335.1:AC099673.1
ENSG00000236469:ENSG00000124357 AC007881.2:NAGK
ENSG00000236469:ENSG00000205847 AC007881.2:OR7E91P
ENSG00000236469:ENSG00000228384 AC007881.2:AC007040.1
ENSG00000236469:ENSG00000234485 AC007881.2:OR7E46P
ENSG00000236469:ENSG00000234896 AC007881.2:OR7E62P
ENSG00000236472:ENSG00000108819 AC002401.1:PPP1R9B
ENSG00000236474:ENSG00000089091 GCNT1P1:DZANK1
ENSG00000236475:ENSG00000270604 TRIM26BP:HCG17
ENSG00000236478:ENSG00000079246 AC012513.2:XRCC5
ENSG00000236483:ENSG00000196826 MTND2P40:AC008758.1
ENSG00000236483:ENSG00000242852 MTND2P40:ZNF709
ENSG00000236489:ENSG00000163904 AC133473.1:SENP2
ENSG00000236495:ENSG00000065809 AL158168.1:FAM107B
ENSG00000236498:ENSG00000115484 AC107081.2:CCT4
ENSG00000236501:ENSG00000229337 AC074286.1:AC079305.3
ENSG00000236501:ENSG00000251746 AC074286.1:RNA5SP112
ENSG00000236502:ENSG00000276670 SIX3-AS1:Six3os1_7
ENSG00000236503:ENSG00000232053 AC009784.1:AC078845.1
ENSG00000236507:ENSG00000226206 BX470209.2:BX470209.1
ENSG00000236508:ENSG00000187527 ATP13A5-AS1:ATP13A5
ENSG00000236509:ENSG00000170965 RPL21P133:PLAC1
ENSG00000236510:ENSG00000146555 AC011284.1:SDK1
ENSG00000236514:ENSG00000198105 AL135791.1:ZNF248
ENSG00000236516:ENSG00000115762 KLF2P4:PLEKHB2
ENSG00000236516:ENSG00000231431 KLF2P4:FAR2P4
ENSG00000236520:ENSG00000183098 GPC6-AS1:GPC6
ENSG00000236523:ENSG00000133063 NPM1P40:CHIT1
ENSG00000236525:ENSG00000115607 AC007278.2:IL18RAP
ENSG00000236526:ENSG00000132640 AL035448.1:BTBD3
ENSG00000236528:ENSG00000182749 AL033528.2:PAQR7
ENSG00000236530:ENSG00000163297 KPNA2P1:ANTXR2
ENSG00000236531:ENSG00000232975 AC006013.1:MTCO1P57
ENSG00000236532:ENSG00000232079 LINC01695:LINC01697
ENSG00000236534:ENSG00000276644 H3F3BP1:DACH1
ENSG00000236535:ENSG00000135870 RC3H1-IT1:RC3H1
ENSG00000236538:ENSG00000231918 ZNF863P:AC007402.1
ENSG00000236539:ENSG00000162779 HNRNPA1P54:AXDND1
ENSG00000236539:ENSG00000224620 HNRNPA1P54:MEF2AP1
ENSG00000236540:ENSG00000183597 AC006547.1:TANGO2
ENSG00000236540:ENSG00000268292 AC006547.1:AC006547.3
ENSG00000236541:ENSG00000186509 VN2R9P:OR9Q1
ENSG00000236542:ENSG00000213742 MED28P7:ZNF337-AS1
ENSG00000236545:ENSG00000141956 AP001619.2:PRDM15
ENSG00000236546:ENSG00000116990 AL033527.2:MYCL
ENSG00000236548:ENSG00000146373 RNF217-AS1:RNF217
ENSG00000236549:ENSG00000138081 RPS27AP7:FBXO11
ENSG00000236550:ENSG00000223750 AL109809.3:SIRPB3P
ENSG00000236556:ENSG00000148541 AC025038.1:FAM13C
ENSG00000236559:ENSG00000171552 AL117381.1:BCL2L1
ENSG00000236562:ENSG00000249413 AC116049.1:AC116049.2
ENSG00000236564:ENSG00000071073 YWHAQP5:MGAT4A
ENSG00000236567:ENSG00000096968 TCF3P1:JAK2
ENSG00000236570:ENSG00000228956 RAD23BP1:SATB1-AS1
ENSG00000236576:ENSG00000179222 AC241520.1:MAGED1
ENSG00000236577:ENSG00000136169 SNRPGP14:SETDB2
ENSG00000236580:ENSG00000128573 AC073626.2:FOXP2
ENSG00000236581:ENSG00000133121 STARD13-AS:STARD13
ENSG00000236583:ENSG00000132549 AP004290.1:VPS13B
ENSG00000236591:ENSG00000111962 AL357992.1:UST
ENSG00000236592:ENSG00000189212 S100A11P2:DPY19L2P1
ENSG00000236601:ENSG00000236743 AL732372.1:AL732372.2
ENSG00000236601:ENSG00000237094 AL732372.1:AL732372.3
ENSG00000236606:ENSG00000182771 AC022028.1:GRID1
ENSG00000236617:ENSG00000072609 AC127070.2:CHFR
ENSG00000236618:ENSG00000174238 PITPNA-AS1:PITPNA
ENSG00000236627:ENSG00000112541 AL590302.2:PDE10A
ENSG00000236627:ENSG00000223942 AL590302.2:AL590302.1
ENSG00000236635:ENSG00000272445 AL591030.1:RNU6-84P
ENSG00000236635:ENSG00000280511 AL591030.1:AL591030.2
ENSG00000236636:ENSG00000143776 AL627308.2:CDC42BPA
ENSG00000236643:ENSG00000148200 AL354928.1:NR6A1
ENSG00000236646:ENSG00000132849 LAMTOR5P1:PATJ
ENSG00000236653:ENSG00000115896 LINC01923:PLCL1
ENSG00000236655:ENSG00000235774 AC023347.2:AC023347.1
ENSG00000236656:ENSG00000198703 AL365440.2:OR10R3P
ENSG00000236656:ENSG00000198965 AL365440.2:OR10R2
ENSG00000236658:ENSG00000130720 AL161733.1:FIBCD1
ENSG00000236662:ENSG00000055950 AL133215.1:MRPL43
ENSG00000236662:ENSG00000095539 AL133215.1:SEMA4G
ENSG00000236664:ENSG00000128655 AC011998.3:PDE11A
ENSG00000236664:ENSG00000213962 AC011998.3:API5P2
ENSG00000236665:ENSG00000172554 AC114808.2:SNTG2
ENSG00000236666:ENSG00000198062 POTEH-AS1:POTEH
ENSG00000236666:ENSG00000212216 POTEH-AS1:RNU6-816P
ENSG00000236668:ENSG00000106689 AC006450.3:LHX2
ENSG00000236670:ENSG00000099910 KRT18P5:KLHL22
ENSG00000236671:ENSG00000185532 PRKG1-AS1:PRKG1
ENSG00000236673:ENSG00000280058 AL117378.1:AL117378.2
ENSG00000236676:ENSG00000117114 AC117944.1:ADGRL2
ENSG00000236676:ENSG00000234683 AC117944.1:AL138799.3
ENSG00000236677:ENSG00000185917 AP000688.4:SETD4
ENSG00000236678:ENSG00000281167 LINC00347:AL355390.2
ENSG00000236680:ENSG00000155875 AL356000.1:SAXO1
ENSG00000236698:ENSG00000280114 EIF1AXP1:AL021920.2
ENSG00000236699:ENSG00000138785 ARHGEF38:INTS12
ENSG00000236699:ENSG00000248778 ARHGEF38:AC105391.1
ENSG00000236699:ENSG00000249885 ARHGEF38:ARHGEF38-IT1
ENSG00000236700:ENSG00000231971 LINC01010:AL078590.2
ENSG00000236703:ENSG00000118513 MYB-AS1:MYB
ENSG00000236708:ENSG00000146555 AC073316.3:SDK1
ENSG00000236709:ENSG00000196730 DAPK1-IT1:DAPK1
ENSG00000236711:ENSG00000120693 SMAD9-IT1:SMAD9
ENSG00000236717:ENSG00000225511 AL354751.2:LINC00475
ENSG00000236722:ENSG00000168306 AC116036.1:ACOX2
ENSG00000236723:ENSG00000157184 AL606760.2:CPT2
ENSG00000236724:ENSG00000107249 AL137071.1:GLIS3
ENSG00000236732:ENSG00000152642 AC094019.1:GPD1L
ENSG00000236733:ENSG00000107242 AL354794.1:PIP5K1B
ENSG00000236739:ENSG00000234840 CLIC4P1:LINC01239
ENSG00000236739:ENSG00000284418 CLIC4P1:AL391117.1
ENSG00000236740:ENSG00000146147 AL033384.1:MLIP
ENSG00000236740:ENSG00000235050 AL033384.1:MLIP-AS1
ENSG00000236743:ENSG00000236601 AL732372.2:AL732372.1
ENSG00000236744:ENSG00000150275 AC016822.1:PCDH15
ENSG00000236744:ENSG00000223800 AC016822.1:AL355314.1
ENSG00000236744:ENSG00000228048 AC016822.1:AL355314.2
ENSG00000236745:ENSG00000196312 YRDCP2:MFSD14C
ENSG00000236753:ENSG00000128585 MKLN1-AS:MKLN1
ENSG00000236754:ENSG00000182902 AC007666.1:SLC25A18
ENSG00000236756:ENSG00000156042 DNAJC9-AS1:CFAP70
ENSG00000236756:ENSG00000182180 DNAJC9-AS1:MRPS16
ENSG00000236756:ENSG00000213551 DNAJC9-AS1:DNAJC9
ENSG00000236756:ENSG00000227540 DNAJC9-AS1:DNAJC9-AS1
ENSG00000236758:ENSG00000132938 MTUS2-AS2:MTUS2
ENSG00000236761:ENSG00000154269 CTAGE9:ENPP3
ENSG00000236772:ENSG00000197183 AL034550.1:NOL4L
ENSG00000236775:ENSG00000135747 AL512637.2:ZNF670-ZNF695
ENSG00000236776:ENSG00000162407 RPL21P23:PLPP3
ENSG00000236777:ENSG00000232497 AL157831.1:ADIPOR1P1
ENSG00000236778:ENSG00000102786 INTS6-AS1:INTS6
ENSG00000236778:ENSG00000224892 INTS6-AS1:RPS4XP16
ENSG00000236778:ENSG00000229906 INTS6-AS1:SNRPGP11
ENSG00000236778:ENSG00000243900 INTS6-AS1:RN7SL320P
ENSG00000236779:ENSG00000198625 AL512306.1:MDM4
ENSG00000236780:ENSG00000235885 LINC01829:LINC01828
ENSG00000236782:ENSG00000142684 AL391650.1:ZNF593
ENSG00000236790:ENSG00000229740 LINC00299:U91324.1
ENSG00000236790:ENSG00000235665 LINC00299:LINC00298
ENSG00000236794:ENSG00000186716 BCRP8:BCR
ENSG00000236795:ENSG00000174469 AC006004.1:CNTNAP2
ENSG00000236796:ENSG00000231193 AL157884.3:AL157884.2
ENSG00000236797:ENSG00000270087 SPA17P1:AC010997.3
ENSG00000236801:ENSG00000165072 RPL24P8:MAMDC2
ENSG00000236801:ENSG00000268364 RPL24P8:SMC5-AS1
ENSG00000236803:ENSG00000102683 SDAD1P4:SGCG
ENSG00000236804:ENSG00000116874 RPS3AP12:WARS2
ENSG00000236806:ENSG00000131781 AC242426.2:FMO5
ENSG00000236806:ENSG00000273071 AC242426.2:AC242426.4
ENSG00000236809:ENSG00000153363 SNX25P1:LINC00467
ENSG00000236810:ENSG00000011007 ELOA-AS1:ELOA
ENSG00000236811:ENSG00000089123 GAPDHP2:TASP1
ENSG00000236813:ENSG00000131089 BTF3P8:ARHGEF9
ENSG00000236816:ENSG00000238529 ANKRD20A7P:RNU6-599P
ENSG00000236817:ENSG00000169224 AL606804.1:GCSAML
ENSG00000236817:ENSG00000177476 AL606804.1:OR2G3
ENSG00000236817:ENSG00000177489 AL606804.1:OR2G2
ENSG00000236817:ENSG00000198452 AL606804.1:OR14L1P
ENSG00000236817:ENSG00000235749 AL606804.1:AL390860.1
ENSG00000236817:ENSG00000283369 AL606804.1:U6
ENSG00000236818:ENSG00000172987 ARL5AP2:HPSE2
ENSG00000236822:ENSG00000135577 AL589674.1:NMBR
ENSG00000236824:ENSG00000234690 BCYRN1:AC106869.1
ENSG00000236827:ENSG00000239315 LINC00529:RPL19P13
ENSG00000236828:ENSG00000198947 DMD-AS3:DMD
ENSG00000236829:ENSG00000129925 Z97634.1:TMEM8A
ENSG00000236830:ENSG00000142197 CBR3-AS1:DOPEY2
ENSG00000236830:ENSG00000159231 CBR3-AS1:CBR3
ENSG00000236830:ENSG00000214889 CBR3-AS1:RPS9P1
ENSG00000236830:ENSG00000228149 CBR3-AS1:RPL3P1
ENSG00000236836:ENSG00000102230 PCYT1B-AS1:PCYT1B
ENSG00000236838:ENSG00000070366 AC090617.2:SMG6
ENSG00000236841:ENSG00000078098 AC007750.1:FAP
ENSG00000236842:ENSG00000148655 AC010997.2:LRMDA
ENSG00000236853:ENSG00000229153 OR2R1P:EPHA1-AS1
ENSG00000236857:ENSG00000178031 RAP1BP1:ADAMTSL1
ENSG00000236859:ENSG00000155438 NIFK-AS1:NIFK
ENSG00000236859:ENSG00000213239 NIFK-AS1:NPM1P32
ENSG00000236859:ENSG00000230993 NIFK-AS1:RPL12P15
ENSG00000236859:ENSG00000279721 NIFK-AS1:AC018737.2
ENSG00000236860:ENSG00000102466 RPL39P29:FGF14
ENSG00000236861:ENSG00000105829 AC006378.1:BET1
ENSG00000236862:ENSG00000165091 RPS20P24:TMC1
ENSG00000236863:ENSG00000054267 RPL23AP23:ARID4B
ENSG00000236867:ENSG00000100425 Z98885.1:BRD1
ENSG00000236869:ENSG00000144792 AC099669.1:ZNF660
ENSG00000236869:ENSG00000169981 AC099669.1:ZNF35
ENSG00000236869:ENSG00000186448 AC099669.1:ZNF197
ENSG00000236869:ENSG00000196345 AC099669.1:ZKSCAN7
ENSG00000236869:ENSG00000214820 AC099669.1:MPRIPP1
ENSG00000236869:ENSG00000233509 AC099669.1:ZNF197-AS1
ENSG00000236869:ENSG00000272077 AC099669.1:AC124045.1
ENSG00000236872:ENSG00000070759 AL451136.1:TESK2
ENSG00000236876:ENSG00000186409 TMSB4XP1:CCDC30
ENSG00000236878:ENSG00000224789 MTATP6P26:AC012363.1
ENSG00000236880:ENSG00000009694 Z85995.1:TENM1
ENSG00000236882:ENSG00000251409 LINC01554:AC008592.4
ENSG00000236883:ENSG00000183421 AP001615.1:RIPK4
ENSG00000236885:ENSG00000213201 AC018731.1:FABP5P10
ENSG00000236886:ENSG00000115461 AC007563.2:IGFBP5
ENSG00000236886:ENSG00000118245 AC007563.2:TNP1
ENSG00000236886:ENSG00000222832 AC007563.2:RNA5SP120
ENSG00000236886:ENSG00000223874 AC007563.2:LINC01921
ENSG00000236886:ENSG00000227021 AC007563.2:AC007557.1
ENSG00000236886:ENSG00000229352 AC007563.2:AC007563.1
ENSG00000236886:ENSG00000231597 AC007563.2:AC007557.2
ENSG00000236886:ENSG00000234588 AC007563.2:FABP5P14
ENSG00000236886:ENSG00000236295 AC007563.2:AC007557.3
ENSG00000236886:ENSG00000237479 AC007563.2:AC007557.4
ENSG00000236886:ENSG00000237930 AC007563.2:AC007563.3
ENSG00000236888:ENSG00000173406 RPS20P5:DAB1
ENSG00000236890:ENSG00000215193 AC016027.5:PEX26
ENSG00000236893:ENSG00000203645 ASS1P7:LINC00501
ENSG00000236894:ENSG00000233261 AL160287.1:FAM238A
ENSG00000236896:ENSG00000136938 AL354726.1:ANP32B
ENSG00000236900:ENSG00000156110 TIMM9P1:ADK
ENSG00000236901:ENSG00000165209 MIR600HG:STRBP
ENSG00000236901:ENSG00000283941 MIR600HG:MIR600
ENSG00000236907:ENSG00000250618 AC023141.9:AC023141.11
ENSG00000236908:ENSG00000250770 AC005865.1:AC005865.2
ENSG00000236909:ENSG00000277661 AL662791.3:AL662791.5
ENSG00000236911:ENSG00000203710 AL137789.1:CR1
ENSG00000236913:ENSG00000171126 AC025750.2:KCNG3
ENSG00000236915:ENSG00000016602 AL356270.1:CLCA4
ENSG00000236915:ENSG00000153923 AL356270.1:CLCA3P
ENSG00000236920:ENSG00000271860 AL590727.1:AL589740.1
ENSG00000236922:ENSG00000213492 LINC01378:NT5C3AP1
ENSG00000236922:ENSG00000237684 LINC01378:RPSAP35
ENSG00000236924:ENSG00000229057 AL162411.1:RPS3AP54
ENSG00000236924:ENSG00000231381 AL162411.1:RNF2P1
ENSG00000236924:ENSG00000266863 AL162411.1:RN7SL123P
ENSG00000236928:ENSG00000179406 AC008267.4:LINC00174
ENSG00000236928:ENSG00000230189 AC008267.4:AC008267.2
ENSG00000236930:ENSG00000163818 AC099782.1:LZTFL1
ENSG00000236932:ENSG00000282943 CEACAMP8:AC004784.1
ENSG00000236936:ENSG00000117298 AL031005.1:ECE1
ENSG00000236937:ENSG00000282772 PTGES3P4:AL358790.1
ENSG00000236939:ENSG00000164929 BAALC-AS2:BAALC
ENSG00000236939:ENSG00000250929 BAALC-AS2:LINC01181
ENSG00000236940:ENSG00000269621 AL589765.3:AL589765.7
ENSG00000236942:ENSG00000158711 AC096533.1:ELK4
ENSG00000236946:ENSG00000255733 HNRNPA1P70:IFNG-AS1
ENSG00000236948:ENSG00000264341 AL365255.1:MIR4417
ENSG00000236951:ENSG00000131548 AC007359.1:TTTY6B
ENSG00000236953:ENSG00000180776 ZDHHC20-IT1:ZDHHC20
ENSG00000236956:ENSG00000115762 NF1P8:PLEKHB2
ENSG00000236958:ENSG00000150275 AC051618.1:PCDH15
ENSG00000236959:ENSG00000109193 SULT1D1P:SULT1E1
ENSG00000236960:ENSG00000204740 AL354695.1:MALRD1
ENSG00000236963:ENSG00000226487 LINC01141:AL139254.1
ENSG00000236965:ENSG00000132256 OR52N3P:TRIM5
ENSG00000236966:ENSG00000228136 AL773545.2:AL773545.1
ENSG00000236973:ENSG00000117859 GAPDHP51:OSBPL9
ENSG00000236976:ENSG00000224458 AC091685.2:GUSBP6
ENSG00000236976:ENSG00000229881 AC091685.2:AC091685.1
ENSG00000236977:ENSG00000065413 ANKRD44-IT1:ANKRD44
ENSG00000236977:ENSG00000230482 ANKRD44-IT1:ATP5G2P3
ENSG00000236986:ENSG00000126883 AL157938.2:NUP214
ENSG00000236989:ENSG00000236289 AC130710.1:GACAT3
ENSG00000236991:ENSG00000107938 EDRF1-AS1:EDRF1
ENSG00000236991:ENSG00000280561 EDRF1-AS1:AL158835.3
ENSG00000236996:ENSG00000146147 MLIP-IT1:MLIP
ENSG00000236996:ENSG00000235050 MLIP-IT1:MLIP-AS1
ENSG00000236998:ENSG00000107242 AL354794.2:PIP5K1B
ENSG00000236999:ENSG00000157087 ATP2B2-IT1:ATP2B2
ENSG00000237001:ENSG00000132970 WASF3-AS1:WASF3
ENSG00000237002:ENSG00000274458 AL590730.1:SNORA40
ENSG00000237003:ENSG00000122483 AC126124.2:CCDC18
ENSG00000237004:ENSG00000229358 ZNRF2P1:DPY19L1P1
ENSG00000237005:ENSG00000227906 HIGD1AP15:SNAP25-AS1
ENSG00000237007:ENSG00000242272 KRT18P52:AK2P2
ENSG00000237009:ENSG00000107249 GLIS3-AS1:GLIS3
ENSG00000237011:ENSG00000226640 AL357793.2:AL357793.1
ENSG00000237015:ENSG00000100263 AL031186.1:RHBDD3
ENSG00000237017:ENSG00000105618 AC245052.4:PRPF31
ENSG00000237019:ENSG00000233067 AC004470.1:PTCHD1-AS
ENSG00000237020:ENSG00000244620 IGHD1-20:AC246787.2
ENSG00000237021:ENSG00000111817 AL050331.3:DSE
ENSG00000237024:ENSG00000228414 RPL21P33:LINC01185
ENSG00000237025:ENSG00000101966 AL121601.2:XIAP
ENSG00000237027:ENSG00000135299 AL159174.1:ANKRD6
ENSG00000237031:ENSG00000066032 AC008067.1:CTNNA2
ENSG00000237032:ENSG00000065809 RPSAP7:FAM107B
ENSG00000237035:ENSG00000115896 AC020719.1:PLCL1
ENSG00000237036:ENSG00000148516 ZEB1-AS1:ZEB1
ENSG00000237036:ENSG00000252479 ZEB1-AS1:RNA5SP309
ENSG00000237036:ENSG00000272381 ZEB1-AS1:AL356258.1
ENSG00000237037:ENSG00000100197 NDUFA6-AS1:CYP2D6
ENSG00000237037:ENSG00000184983 NDUFA6-AS1:NDUFA6
ENSG00000237037:ENSG00000213790 NDUFA6-AS1:OLA1P1
ENSG00000237037:ENSG00000227370 NDUFA6-AS1:AC254562.1
ENSG00000237037:ENSG00000232710 NDUFA6-AS1:AC254562.2
ENSG00000237038:ENSG00000225725 USP17L8:FAM66E
ENSG00000237039:ENSG00000135931 AC018738.1:ARMC9
ENSG00000237041:ENSG00000114933 AC007679.3:INO80D
ENSG00000237048:ENSG00000234795 TTTY12:RFTN1P1
ENSG00000237053:ENSG00000230552 FUCA1P1:AC092162.2
ENSG00000237054:ENSG00000100461 PRMT5-AS1:RBM23
ENSG00000237054:ENSG00000100462 PRMT5-AS1:PRMT5
ENSG00000237055:ENSG00000259848 MTCO1P48:AC097374.1
ENSG00000237058:ENSG00000142606 AL831784.1:MMEL1
ENSG00000237058:ENSG00000215912 AL831784.1:TTC34
ENSG00000237061:ENSG00000164764 AC100823.1:SBSPON
ENSG00000237062:ENSG00000234323 AL512649.2:LINC01505
ENSG00000237065:ENSG00000106069 NANOGP4:CHN2
ENSG00000237069:ENSG00000250204 TTTY23B:AC006335.3
ENSG00000237069:ENSG00000251275 TTTY23B:AC006335.4
ENSG00000237070:ENSG00000106511 AC005550.3:MEOX2
ENSG00000237073:ENSG00000138835 AL162727.2:RGS3
ENSG00000237076:ENSG00000233008 AL035706.1:LINC01725
ENSG00000237080:ENSG00000204371 EHMT2-AS1:EHMT2
ENSG00000237082:ENSG00000125247 COX5BP6:TMTC4
ENSG00000237083:ENSG00000237153 AL162725.1:AL162725.2
ENSG00000237088:ENSG00000171843 AL163193.1:MLLT3
ENSG00000237094:ENSG00000224813 AL732372.3:SEPT14P13
ENSG00000237094:ENSG00000233653 AL732372.3:CICP7
ENSG00000237094:ENSG00000236601 AL732372.3:AL732372.1
ENSG00000237094:ENSG00000250575 AL732372.3:AL732372.4
ENSG00000237094:ENSG00000269732 AL732372.3:WBP1LP7
ENSG00000237094:ENSG00000278566 AL732372.3:OR4F29
ENSG00000237101:ENSG00000143748 AC092809.4:NVL
ENSG00000237106:ENSG00000085224 FABP5P15:ATRX
ENSG00000237115:ENSG00000197594 AL139805.2:ENPP1
ENSG00000237118:ENSG00000268797 CYP2F2P:AC008537.1
ENSG00000237119:ENSG00000272259 LINC01056:LINC01749
ENSG00000237121:ENSG00000270279 PIEZO1P2:AL132655.3
ENSG00000237124:ENSG00000095203 MTND2P11:EPB41L4B
ENSG00000237125:ENSG00000164107 HAND2-AS1:HAND2
ENSG00000237126:ENSG00000115468 AC073254.1:EFHD1
ENSG00000237126:ENSG00000135930 AC073254.1:EIF4E2
ENSG00000237128:ENSG00000222705 AL358234.1:RN7SKP39
ENSG00000237128:ENSG00000224439 AL358234.1:RPSAP10
ENSG00000237130:ENSG00000185104 MRPS6P2:FAF1
ENSG00000237133:ENSG00000152689 AC020594.1:RASGRP3
ENSG00000237135:ENSG00000183621 DDX10P1:ZNF438
ENSG00000237136:ENSG00000151612 C4orf51:ZNF827
ENSG00000237138:ENSG00000142149 HUNK-AS1:HUNK
ENSG00000237139:ENSG00000166348 RPS26P41:USP54
ENSG00000237140:ENSG00000182601 HSPE1P16:HS3ST4
ENSG00000237141:ENSG00000108176 DNAJC19P1:DNAJC12
ENSG00000237148:ENSG00000229309 HIGD1AP2:AL353633.1
ENSG00000237149:ENSG00000165655 ZNF503-AS2:ZNF503
ENSG00000237149:ENSG00000273248 ZNF503-AS2:AC010997.5
ENSG00000237152:ENSG00000186047 DLEU7-AS1:DLEU7
ENSG00000237152:ENSG00000200711 DLEU7-AS1:RNA5SP28
ENSG00000237153:ENSG00000226470 AL162725.2:RPS29P33
ENSG00000237153:ENSG00000237083 AL162725.2:AL162725.1
ENSG00000237153:ENSG00000241152 AL162725.2:RN7SL720P
ENSG00000237158:ENSG00000178445 AL353718.1:GLDC
ENSG00000237159:ENSG00000122756 CNTFR-AS1:CNTFR
ENSG00000237162:ENSG00000115504 AC007098.1:EHBP1
ENSG00000237166:ENSG00000244301 LINC01792:AOX3P
ENSG00000237166:ENSG00000284084 LINC01792:AC007163.2
ENSG00000237170:ENSG00000168818 RPS7P15:STX18
ENSG00000237172:ENSG00000125149 B3GNT9:C16orf70
ENSG00000237174:ENSG00000118407 AL445465.1:FILIP1
ENSG00000237174:ENSG00000221332 AL445465.1:U3
ENSG00000237175:ENSG00000276476 NME1P1:LINC00540
ENSG00000237178:ENSG00000116044 AC019080.2:NFE2L2
ENSG00000237178:ENSG00000213963 AC019080.2:AC019080.1
ENSG00000237179:ENSG00000232046 LINC01797:LINC01798
ENSG00000237180:ENSG00000226133 CYP46A4P:AL356289.1
ENSG00000237181:ENSG00000188191 AC147651.3:PRKAR1B
ENSG00000237186:ENSG00000174844 AC092418.1:DNAH12
ENSG00000237187:ENSG00000175745 NR2F1-AS1:NR2F1
ENSG00000237188:ENSG00000131781 AC242426.3:FMO5
ENSG00000237188:ENSG00000180867 AC242426.3:PDIA3P1
ENSG00000237188:ENSG00000226015 AC242426.3:CCT8P1
ENSG00000237188:ENSG00000273071 AC242426.3:AC242426.4
ENSG00000237194:ENSG00000144406 SNAI1P1:UNC80
ENSG00000237200:ENSG00000184677 ZBTB40-IT1:ZBTB40
ENSG00000237207:ENSG00000154529 RBM17P3:CNTNAP3B
ENSG00000237210:ENSG00000280890 AC073324.1:AC073324.2
ENSG00000237217:ENSG00000223935 AC008074.2:AC008074.1
ENSG00000237220:ENSG00000236049 AC104777.3:LINC01920
ENSG00000237221:ENSG00000086717 PPEF1-AS1:PPEF1
